time,t_load_u1,t_load_u2,load_t_user3,t_load_u3,t_load_u4,t_load_u5,t_load_u6,t_load_u7,t_load_u8,t_load_u9,t_load_u10,t_load_u1_heat_cool,T_int,T_ext,mode,
1093,10,10,1.672726583,10,10,0,10,10,10,10,10,10,20,5,1,
1094,10,10,1.828169953,10,10,0,10,10,10,10,10,10,20,5,1,
1095,10,10,1.999315257,10,10,0,10,10,10,10,10,10,20,5,1,
1096,10,10,2.184025632,10,10,0,10,10,10,10,10,10,20,5,1,
1097,10,10,2.281687868,10,10,0,10,10,10,10,10,10,20,5,1,
1098,10,10,2.228450137,10,10,0,10,10,10,10,10,10,20,5,1,
1099,10,10,1.952217081,10,10,0,10,10,10,10,10,10,20,5,1,
1100,10,10,1.689598359,10,10,0,10,10,10,10,10,10,20,5,1,
1101,10,10,0.944420832,10,10,0,10,10,10,10,10,10,20,5,1,
1102,10,10,0.433827772,10,10,0,10,10,10,10,10,10,20,5,1,
1103,10,10,0.085753921,10,10,0,10,10,10,10,10,10,20,5,1,
1104,10,10,0.124592472,10,10,0,10,10,10,10,10,10,20,5,1,
1105,10,10,0.046789011,10,10,0,10,10,10,10,10,10,20,5,1,
1106,10,10,0.264310534,10,10,0,10,10,10,10,10,10,20,5,1,
1107,10,10,0.369928931,10,10,0,10,10,10,10,10,10,20,5,1,
1108,10,10,0.504730934,10,10,0,10,10,10,10,10,10,20,5,1,
1109,10,10,0.786241581,10,10,0,10,10,10,10,10,10,20,5,1,
1110,10,10,1.06279829,10,10,0,10,10,10,10,10,10,20,5,1,
1111,10,10,1.356162945,10,10,0,10,10,10,10,10,10,20,5,1,
1112,10,10,1.570822025,10,10,0,10,10,10,10,10,10,20,5,1,
1113,10,10,2.085933284,10,10,0,10,10,10,10,10,10,20,5,1,
1114,10,10,2.375703898,10,10,0,10,10,10,10,10,10,20,5,1,
1115,10,10,2.569733898,10,10,0,10,10,10,10,10,10,20,5,1,
1116,10,10,2.712875804,10,10,0,10,10,10,10,10,10,20,5,1,
1117,10,10,2.83682929,10,10,0,10,10,10,10,10,10,20,5,1,
1118,10,10,3.013920875,10,10,0,10,10,10,10,10,10,20,5,1,
1119,10,10,3.000538038,10,10,0,10,10,10,10,10,10,20,5,1,
1120,10,10,3.214284097,10,10,0,10,10,10,10,10,10,20,5,1,
1121,10,10,3.247263788,10,10,0,10,10,10,10,10,10,20,5,1,
1122,10,10,3.254622951,10,10,0,10,10,10,10,10,10,20,5,1,
1123,10,10,2.772366905,10,10,0,10,10,10,10,10,10,20,5,1,
1124,10,10,2.317818989,10,10,0,10,10,10,10,10,10,20,5,1,
1125,10,10,1.858903811,10,10,0,10,10,10,10,10,10,20,5,1,
1126,10,10,1.465993528,10,10,0,10,10,10,10,10,10,20,5,1,
1127,10,10,1.159946634,10,10,0,10,10,10,10,10,10,20,5,1,
1128,10,10,0.999879646,10,10,0,10,10,10,10,10,10,20,5,1,
1129,10,10,1.036669828,10,10,0,10,10,10,10,10,10,20,5,1,
1130,10,10,1.270754444,10,10,0,10,10,10,10,10,10,20,5,1,
1131,10,10,1.542310065,10,10,0,10,10,10,10,10,10,20,5,1,
1132,10,10,1.791050151,10,10,0,10,10,10,10,10,10,20,5,1,
1133,10,10,1.932696027,10,10,0,10,10,10,10,10,10,20,5,1,
1134,10,10,1.973530603,10,10,0,10,10,10,10,10,10,20,5,1,
1135,10,10,2.03614286,10,10,0,10,10,10,10,10,10,20,5,1,
1136,10,10,2.097191705,10,10,0,10,10,10,10,10,10,20,5,1,
1137,10,10,2.723356811,10,10,0,10,10,10,10,10,10,20,5,1,
1138,10,10,2.930104515,10,10,0,10,10,10,10,10,10,20,5,1,
1139,10,10,3.092235808,10,10,0,10,10,10,10,10,10,20,5,1,
1140,10,10,3.235747987,10,10,0,10,10,10,10,10,10,20,5,1,
1141,10,10,3.363085588,10,10,0,10,10,10,10,10,10,20,5,1,
1142,10,10,3.338297489,10,10,0,10,10,10,10,10,10,20,5,1,
1143,10,10,3.393996515,10,10,0,10,10,10,10,10,10,20,5,1,
1144,10,10,3.375700889,10,10,0,10,10,10,10,10,10,20,5,1,
1145,10,10,3.427891489,10,10,0,10,10,10,10,10,10,20,5,60,
1146,10,10,3.455255287,10,10,0,10,10,10,10,10,10,20,5,60,
1147,10,10,3.334515498,10,10,0,10,10,10,10,10,10,20,5,60,
1148,10,10,3.006888539,10,10,0,10,10,10,10,10,10,20,5,60,
1149,10,10,2.540232095,10,10,0,10,10,10,10,10,10,20,5,60,
1150,10,10,2.233170243,10,10,0,10,10,10,10,10,10,20,5,60,
1151,10,10,1.945078797,10,10,0,10,10,10,10,10,10,20,5,60,
1152,10,10,1.834942611,10,10,0,10,10,10,10,10,10,20,5,60,
